713	 diamonds	-0.78438884	-3.7042327
714	 did	0.29055268	0.93986803
715	 didn	2.360133	9.806982
716	 die	-0.47636166	-2.302174
717	 died	0.24300824	0.78956735
718	 different	-0.48681813	-2.3575668
719	 difficult	-0.5898815	-2.6820629
720	 difficulties	-0.45432636	-2.5896642
721	 difficulty	-0.2818718	-1.2839364
722	 dig	-0.541184	-2.501928
723	 digging	0.39814928	1.2943707
724	 diligently	-0.38663906	-2.1468992
725	 dinah	-0.048501834	-0.2894668
726	 dinn	-0.077103116	-0.43618
727	 dinner	-0.5262198	-2.611146
728	 dipped	0.24035728	0.7890418
729	 direct	28.792444	-0.5713985
730	 directed	0.097009815	0.016251547
731	 direction	-0.48522118	-2.6381254
732	 directions	-0.48343366	-2.4437783
733	 directly	-0.31838015	-1.5087872
734	 director	-0.11292447	-0.5050177
735	 disagree	-0.31156358	-1.677066
736	 disappeared	-0.17070158	-0.92749107
737	 disappointment	0.05362783	-0.13369912
738	 disclaim	0.67811674	2.3406014
739	 disclaimer	-0.25197858	-1.4738082
740	 disclaimers	-0.24293852	-1.1920109
741	 discontinue	0.11685511	-0.061726067
742	 discover	0.5591176	1.8577502
743	 discovered	0.5621501	2.0687451
744	 disgust	-0.5440277	-2.5593448
745	 dish	-0.66574395	-3.2084296
746	 dishes	-0.08954698	-0.5255379
747	 disk	-0.008825857	-0.13625005
748	 dismay	-0.51276547	-2.5014536
749	 disobey	-1.7195972	-9.747828
750	 display	28.927553	-0.88126916
751	 displayed	28.86509	-0.6249583
752	 displaying	0.24922818	0.5303847
753	 dispute	-0.52749085	-2.423181
754	 distance	-1.4837886	-6.910069
755	 distant	-0.88130593	-3.844909
756	 distraction	28.933247	-0.9635338
757	 distribute	0.22515237	0.34293848
758	 distributed	-0.39359266	-1.881362
759	 distributing	-0.1056885	-0.7300275
760	 distribution	-0.37476528	-1.792885
761	 distributor	-0.32318267	-1.4905387
762	 dive	-0.4031078	-2.1964748
763	 do	0.06778887	0.01585125
764	 dodged	0.30164322	1.1305412
765	 dodo	-1.0275253	-4.560241
766	 does	0.21242662	0.58483213
767	 doesn	1.4431403	6.201649
768	 dog	-0.39624283	-1.951572
769	 dogs	-0.5408568	-2.8150105
770	 doing	-0.07507887	-0.51086265
771	 domain	-0.19995084	-0.8495088
772	 don	1.9872161	8.399979
773	 donate	-0.3681819	-1.7742777
774	 donation	-0.6198827	-2.4453027
775	 donations	-0.16826053	-0.903057
776	 done	-0.267408	-1.3400671
777	 donors	-0.32564822	-1.5806329
778	 door	-0.87505645	-3.8916578
779	 doors	-0.69735086	-3.2906222
780	 doorway	-1.0888453	-4.84396
781	 dormouse	-0.9826705	-4.350084
782	 doth	0.41035908	1.5235045
783	 double	-0.2820009	-1.4301533
784	 doubled-up	-0.89290595	-3.9130318
785	 doubling	-0.047838513	-0.2943167
786	 doubt	-0.34729472	-2.0353446
787	 doubtful	-0.23801821	-1.2142644
788	 doubtfully	-0.2704888	-1.6070768
789	 down	0.020567028	-0.09773048
790	 downloading	-0.23361607	-1.373516
791	 downward	-0.19041677	-1.0941248
792	 downwards	-0.17392237	-1.1684958
793	 doze	-0.9035078	-4.0997005
794	 dozing	-0.2511457	-1.2787151
795	 dr	-0.113484144	-0.6947924
796	 draggled	-0.59322476	-2.7024739
797	 draw	0.030667411	-0.35647956
798	 drawing	-1.154698	-5.400919
799	 drawling	0.056042373	-0.12254422
800	 drawling-master	-0.75157344	-3.655759
801	 dreadful	-0.64821994	-3.0693252
802	 dreadfully	-0.38333428	-1.6931556
803	 dream	-0.60461617	-2.943844
804	 dreamed	-0.2592575	-1.7179722
805	 dreaming	0.17113687	0.37830046
806	 dreamy	-0.800263	-3.5460165
807	 dressed	-0.2007468	-0.9725031
808	 drew	0.3313285	1.0118474
809	 dried	0.26019204	1.0050749
810	 driest	-1.1341774	-4.915999
811	 drink	0.046133902	0.013423331
812	 drinking	-0.50574976	-2.8865724
813	 dripping	-0.103581525	-0.38126987
814	 drive	-0.07690122	-0.740002
815	 drop	0.1629647	-0.13662136
816	 dropped	0.17983858	0.23271269
817	 dropping	0.15804674	0.39748824
818	 drowned	-0.176781	-0.8542946
819	 drunk	-0.047184385	-0.49965897
820	 dry	-0.15522027	-1.0648284
821	 duchess	-1.0458105	-4.803125
822	 duck	-0.8765067	-3.9539921
823	 dull	-0.17926021	-0.9931115
824	 dunce	-0.7969451	-3.8854728
825	 e	0.6819269	2.6833668
826	 e-mail	-0.29802388	-1.3466018
827	 each	-0.5258964	-2.432037
828	 eager	-0.072178766	-0.84482926
829	 eagerly	-0.13199437	-0.99712825
830	 eaglet	-0.7944816	-3.6399012
831	 ear	-0.45097357	-2.4933944
832	 earls	-2.1541338	-9.448986
833	 earnestly	-0.67495906	-3.3677816
834	 ears	0.071482554	-0.0047768573
835	 earth	-1.4628795	-6.6302633
836	 easily	-0.0702648	-0.39510012
837	 easy	-0.37694302	-2.1723654
838	 eat	0.13756403	0.32194835
839	 eaten	-0.15536578	-0.9618665
840	 eating	-0.14486237	-1.1887951
841	 eats	0.15751466	0.42400193
842	 ebook	-0.2047355	-1.1188326
843	 ebooks	-0.49025798	-2.431573
844	 edgar	-0.6067318	-2.6856656
845	 edge	-1.5033014	-6.718996
846	 edition	-0.06067132	-0.27071163
847	 editions	-0.1270843	-0.5481077
848	 educational	0.08839778	0.17986646
849	 educations	-0.3294963	-1.6876885
850	 edwin	0.94966716	3.8156338
851	 eel	-0.34826344	-1.8632499
852	 eels	-2.1611295	-14.111903
853	 effect	-1.1072773	-5.0873
854	 effort	-0.24145593	-1.1134044
855	 efforts	-0.616671	-3.0339801
856	 egg	-0.4423938	-2.2135556
857	 eggs	-0.6796279	-3.2650962
858	 eh	0.06429297	-0.3005386
859	 ein	-0.3493641	-1.8412513
860	 either	-0.002908011	-0.13103017
861	 elbow	-0.45172486	-2.3409529
862	 elbows	-0.3082522	-1.6504285
863	 elect	-0.18777438	-1.1619062
864	 electronic	-0.93128246	-4.116421
865	 electronically	-0.0941779	-0.7946859
866	 elegant	-0.12616281	-0.78741646
867	 eleventh	-0.92889434	-4.120324
868	 else	0.0073355255	-0.31605494
869	 elsie	-0.4312262	-2.1672251
870	 em	0.17496166	0.55104554
871	 email	0.3667788	1.5950314
872	 emphasis	-0.5193488	-2.5788622
873	 employee	-0.5866748	-2.7563162
874	 employees	-0.02999093	-0.30941588
875	 empty	-0.4407838	-2.1513007
876	 encoding	-0.3418641	-1.8008372
877	 encourage	0.12871644	-0.106907435
878	 encouraged	-0.1118787	-0.6811601
879	 encouraging	-0.45173097	-2.0667765
880	 end	-1.0793854	-4.9655967
881	 ending	-0.13119584	-0.9846832
882	 energetic	0.05769864	0.045927495
883	 engaged	-0.2906178	-1.5936608
884	 england	0.16620955	0.53715
885	 english	-0.40258917	-1.9644746
886	 engraved	0.24712297	0.6755818
887	 enjoy	0.4682883	2.0629122
888	 enormous	-0.4074829	-1.7472777
889	 enough	-0.30673155	-1.4947839
890	 ensuring	0.14503224	-0.04914169
891	 entangled	-0.13080718	-0.65028787
892	 entirely	-0.26941678	-1.3758438
893	 entity	-0.195007	-1.0663866
894	 entrance	-1.425307	-6.533869
895	 equipment	-0.6077318	-2.7889028
896	 errors	-0.29091564	-1.223279
897	 escape	-0.36608377	-1.8853208
898	 especially	0.16382669	0.67459464
899	 esq	0.14588843	-0.32327583
900	 est	-0.0032411835	0.06587882
901	 even	0.22981454	0.805711
902	 evening	-0.2371518	-1.7252126
903	 ever	0.08159754	0.07079557
904	 every	-0.16467646	-0.8599334
905	 everybody	5.74656E-5	-0.097534955
906	 everything	0.06434559	-0.030255359
907	 evidence	-0.46373245	-2.2691088
908	 evidently	-0.255053	-1.2181185
909	 exact	-0.48447573	-2.1898217
910	 exactly	0.3113662	1.0479817
911	 examining	0.42935765	1.4791088
912	 excellent	-0.48336416	-2.2540147
913	 except	0.51774806	1.741636
914	 exclaimed	0.38281026	1.1181635
915	 exclamation	-0.33345085	-1.4017899
916	 exclusion	-0.7261213	-3.53013
917	 execute	0.1503227	-0.04522015
918	 executed	-0.08978148	-0.83770025
919	 executes	0.03808641	-0.08359215
920	 execution	-0.53967565	-2.7847698
921	 executioner	-0.87107617	-3.9949882
922	 executions	0.016370507	-0.2846579
923	 executive	0.5429017	2.1552804
924	 exempt	-0.099648856	-0.48850343
925	 existence	-0.8108499	-3.7077386
926	 exists	0.5591163	2.2267203
927	 expected	-0.38960105	-2.166052
928	 expecting	-0.25740626	-1.4664248
929	 expend	-0.05154416	-0.06501257
930	 expense	-0.24763243	-1.6258272
931	 expenses	-2.9543078	-19.955742
932	 experiment	-0.7982002	-3.7802267
933	 explain	0.10506218	0.11040798
934	 explained	0.050312333	-0.5421393
935	 explanation	-0.5056803	-2.4904902
936	 explanations	0.25867513	0.68294275
937	 exporting	-0.34118846	-1.8732729
938	 express	0.35905716	1.115763
939	 expressing	-0.5771927	-2.7907786
940	 expression	0.27370203	1.1534824
941	 extent	-0.15694226	-0.60042113
942	 extra	0.053981677	-0.34904662
943	 extraordinary	-0.22801916	-0.9895446
944	 extras	-0.593025	-2.982776
945	 extremely	0.08168876	0.08475038
946	 eye	-0.27929813	-1.3817648
947	 eyelids	-0.5177632	-2.6784713
948	 eyes	-0.43678936	-2.2166255
949	 f	0.8835375	3.6976585
950	 f3	-0.42730108	-2.1062145
951	 face	-0.43228194	-2.3283992
952	 faces	-0.5510185	-2.6731267
953	 facility	-0.20343614	-0.9736124
954	 fact	-0.9531892	-4.6225553
955	 fading	0.03645398	-0.11413255
956	 failure	-1.1490314	-5.449272
957	 faint	-0.26001155	-1.4506292
958	 fainting	-0.16454636	-1.3994335
959	 faintly	-0.049790684	-0.34114224
960	 fair	0.23975089	1.0603639
961	 fairbanks	0.18269546	-0.22808886
962	 fairly	-0.41302723	-2.4357998
963	 fairy-tales	-0.29837632	-1.6110003
964	 fall	-0.6528602	-3.2397916
965	 fallen	-0.27109838	-1.3042594
966	 falling	4.0111685E-4	-0.19186614
967	 familiarly	-0.011110645	-0.17296578
968	 family	-0.033723276	-0.36637953
969	 fan	-0.49774608	-2.506237
970	 fancied	0.66373676	2.4564452
971	 fancy	-0.28543386	-1.6570568
972	 fancying	0.4562458	1.7963933
973	 fanned	0.0015087506	-0.31482634
974	 fanning	0.026015658	-0.11545978
975	 far	-0.19735205	-1.1657695
976	 farm-yard	0.3727182	1.5532475
977	 farmer	-1.1903186	-5.663018
978	 farther	-0.013515394	-0.3466018
979	 fashion	-0.2719821	-1.3331602
980	 fast	0.072131984	0.13786994
981	 faster	-0.50365424	-2.5075886
982	 fat	-0.15968399	-0.7764189
983	 father	0.12803386	0.2992401
984	 favoured	-0.2325537	-1.1578661
985	 favourite	-0.2249008	-1.0213594
986	 fear	-0.57253957	-2.638431
987	 feared	0.8544746	3.1624935
988	 feather	-0.42428613	-1.7432281
989	 feathers	-0.20387493	-0.9818314
990	 federal	0.068755426	0.06704656
991	 fee	-0.6684501	-3.3695216
992	 feeble	-0.36080188	-1.9918076
993	 feebly	-0.022295477	-0.29251024
994	 feel	-0.15485246	-0.97040147
995	 feeling	0.28400555	0.9969709
996	 feelings	-0.36716127	-1.838789
997	 fees	-0.3756191	-1.7954309
998	 feet	-0.40373078	-2.1013918
999	 fell	0.12216584	0.40535435
1000	 fellow	-0.2551684	-1.407155
1001	 fellows	0.2068559	0.70736325
1002	 felt	0.30011654	0.8899087
1003	 fender	-2.286315	-11.510061
1004	 ferrets	-0.17644943	-1.0376884
1005	 fetch	0.28867853	0.90011054
1006	 few	-0.9282924	-4.260396
1007	 fidgeted	-0.54748744	-3.115864
1008	 field	-0.71089244	-3.3298695
1009	 fifteen	-0.23379461	-1.0225403
1010	 fifteenth	-2.5339193	-23.814608
1011	 fifth	-0.5935009	-2.7970393
1012	 fig	-0.34072137	-1.7805903
1013	 fight	-0.8606051	-4.0496817
1014	 fighting	0.028443811	-0.41474563
1015	 figure	-0.3284049	-1.5583308
1016	 figures	-0.14969248	-0.8207192
1017	 file	-0.18887329	-1.1045244
1018	 files	-0.25966516	-1.1988384
1019	 filled	-0.050079778	-0.5527145
1020	 fills	1.1280485	4.4400835
1021	 financial	-0.12151773	-0.6123235
1022	 find	-0.038434185	-0.60045314
1023	 finding	0.32697865	0.9803215
1024	 finds	0.031635232	-0.11123294
1025	 fine	-0.71527	-3.168027
1026	 finger	-0.15242477	-0.87355524
1027	 finish	-0.09067285	-0.7224744
1028	 finished	-0.13953395	-0.9105367
1029	 finishing	0.37448964	1.4618639
1030	 fire	-4.658242	-23.390852
1031	 fire-irons	-0.84579974	-3.9664576
1032	 fireplace	-0.25464693	-1.4596202
1033	 first	-0.52419996	-2.4992583
1034	 fish	-0.6957858	-3.2745361
1035	 fish-footman	-0.86122775	-3.9845245
1036	 fishes	-0.34680668	-1.8942939
1037	 fit	0.122280434	0.16338514
1038	 fitness	-0.121885195	-0.8794041
1039	 fits	-0.40986362	-2.4349272
1040	 fitted	0.11951106	-0.019722635
1041	 five	-0.16806236	-1.3411125
1042	 fix	-0.08782867	-0.9481759
1043	 fixed	-0.045517523	-0.3194416
1044	 flame	-1.4043772	-6.5048394
1045	 flamingo	-0.4433285	-2.3868725
1046	 flamingoes	0.20028862	0.48829225
1047	 flapper	0.11274999	0.27510354
1048	 flappers	-0.5419132	-2.8279352
1049	 flashed	0.32372463	1.3635694
1050	 flat	-0.0894487	-0.5724156
1051	 flavour	-0.26259053	-1.2755855
1052	 flew	-0.0075952727	-0.065343544
1053	 flinging	8.992922	22.394148
1054	 flock	-0.044795703	-0.21024047
1055	 floor	-1.8858185	-9.093354
1056	 flower-beds	0.46840358	1.7763932
1057	 flower-pot	0.025698978	-0.08019282
1058	 flowers	-0.034328397	-0.39357653
1059	 flown	-0.22041984	-1.3447417
1060	 flung	-0.031947132	-0.34027562
1061	 flurry	-1.4422508	-6.4617877
1062	 flustered	-0.19466703	-0.9927176
1063	 fluttered	-0.21145393	-1.1059685
1064	 fly	-0.43624094	-2.2295356
1065	 flying	-0.100773156	-0.5715158
1066	 folded	-0.19218424	-0.98568493
1067	 folding	-0.06885028	-0.5288339
1068	 follow	0.63278264	2.143855
1069	 followed	0.16074829	0.43154958
1070	 following	-0.69276994	-3.0949214
1071	 follows	-0.06574798	-0.739918
1072	 fond	-0.041216675	-0.51159745
1073	 foolish	0.75361174	2.70778
1074	 foot	-0.30011284	-1.5338354
1075	 footman	-0.87093276	-3.9222562
1076	 footmen	-0.40181085	-2.039012
1077	 footsteps	-0.49233338	-2.592659
1078	 for	0.53543234	2.1585896
1079	 forehead	-0.09376062	-0.4988004
1080	 forepaws	-0.29403752	-1.4854784
1081	 forget	0.111528404	0.1362221
1082	 forgetting	-0.14129677	-0.8220221
1083	 forgot	0.08341471	0.05429782
1084	 forgotten	0.21405704	0.53440857
1085	 fork	-0.09845245	-0.9910057
1086	 form	-0.40484658	-1.8712006
1087	 format	-0.4449404	-2.1365006
1088	 formats	-0.43008083	-1.9050891
1089	 forth	-0.22544138	-1.3295788
1090	 fortunately	-0.13247128	-1.0281446
1091	 forty-two	-0.25684923	-1.2436839
1092	 forwards	0.18518464	0.71122974
1093	 found	0.18395431	0.26858285
1094	 foundation	-0.5717614	-2.6732996
1095	 fountains	-0.39705008	-1.7663176
1096	 four	-0.20555153	-1.0902861
1097	 fourteenth	-0.30910033	-1.9510741
1098	 fourth	-1.5867144	-7.450883
1099	 france	0.047002405	-0.23400906
1100	 free	-0.6682409	-2.9950824
1101	 freely	-0.40137878	-1.8686234
1102	 french	-0.4614099	-1.9450998
1103	 friend	-0.8155199	-3.9159706
1104	 friends	-0.14230098	-0.80180746
1105	 fright	-0.4444058	-2.229703
1106	 frighten	0.0050226324	-0.1572312
1107	 frightened	-0.4481939	-2.2933264
1108	 frog	-0.83731467	-3.8260689
1109	 frog-footman	-0.78263706	-3.4321148
1110	 from	0.40558332	1.6072038
1111	 front	-1.160162	-5.2351727
1112	 frontispiece	-0.5660276	-2.816021
1113	 frowning	0.13554801	0.043668486
1114	 frying-pan	-0.5903051	-2.8158128
1115	 ful	0.39099303	1.3732256
1116	 fulcrum	-0.35625508	-1.3739375
1117	 full	-0.9605351	-4.2522626
1118	 fumbled	0.043363035	-0.0030841792
1119	 fun	-0.5083808	-2.4608862
1120	 fundraising	-0.42043498	-2.210134
1121	 funny	0.19032508	0.51374215
1122	 fur	-0.31540838	-1.488868
1123	 furious	-0.64787847	-2.878941
1124	 furiously	-0.079876676	-0.633274
1125	 furrow	-0.27364597	-1.5680324
1126	 furrows	-0.25758612	-1.6304417
1127	 further	-0.6765498	-3.1317985
1128	 fury	-0.1219559	-0.8442682
1129	 future	-0.046321314	-0.38575444
1130	 gained	0.25693157	1.0060774
1131	 gallons	-0.23045029	-1.2211418
1132	 game	-1.1053249	-4.8727736
1133	 games	-0.68581057	-3.305338
1134	 garden	-0.8968976	-4.1094804
1135	 gardeners	-0.32881004	-1.7008504
1136	 gather	-0.23856677	-1.2161058
1137	 gave	0.37695312	1.2755774
1138	 gay	0.14600421	0.18803689
1139	 gazing	0.30955642	0.9941059
1140	 gbnewby	-0.29500818	-1.105797
1141	 general	-0.5804491	-2.6609426
1142	 generally	-0.04728705	-0.58507866
1143	 generations	-0.26242337	-1.3107574
1144	 gently	-0.29890835	-1.2841932
1145	 geography	-0.41233984	-1.9146783
1146	 get	-0.1609751	-0.9865625
1147	 getting	-0.16316035	-1.0018103
1148	 giddy	-0.3376567	-1.7527989
1149	 girl	-0.2878396	-1.5293301
1150	 girls	-0.56063324	-2.705789
1151	 give	0.30119213	0.93818444
1152	 given	-0.028566256	-0.27860332
1153	 giving	0.1483581	0.15486282
1154	 glad	-0.14845917	-0.95842814
1155	 glanced	0.42163265	1.5760971
1156	 glaring	-0.18276748	-1.1779848
1157	 glass	-0.82241225	-3.6480114
1158	 globe	-1.1914366	-5.2712197
1159	 gloomily	0.03669274	-0.12742016
1160	 gloves	-0.26361665	-1.6177765
1161	 go	-0.18767194	-1.1834657
1162	 goals	0.10882647	-0.007562525
1163	 goes	0.37390462	1.2921871
1164	 going	-0.23004794	-1.2867943
1165	 golden	-0.696251	-2.9722898
1166	 goldfish	-0.46422914	-2.1850855
1167	 gone	-0.21812467	-1.4213492
1168	 good	-1.0146321	-4.531132
1169	 good-bye	0.1044017	0.031314634
1170	 good-natured	-0.31243387	-1.6294016
1171	 good-naturedly	-0.34813672	-1.8809503
1172	 goose	-0.6592906	-3.3425171
1173	 got	-0.014785547	-0.36669222
1174	 govern	0.18520619	0.7612065
1175	 graceful	-0.3943173	-1.8382796
1176	 grammar	-0.20442544	-0.84486395
1177	 grand	-0.35451126	-1.6619531
1178	 grant	0.4647083	1.6431718
1179	 granted	-0.08246167	-0.5548468
1180	 grass	-0.8314532	-3.8834713
1181	 gratefully	-0.0021424463	-0.17626387
1182	 grave	0.14943872	0.2552955
1183	 gravely	-0.5969617	-3.3049695
1184	 gravy	-2.215422	-14.651263
1185	 grazed	0.1559301	0.42687017
1186	 great	-1.1468617	-5.060621
1187	 green	-0.29524794	-1.3831776
1188	 gregory	0.2307906	0.79862535
1189	 grew	0.3515902	1.2362095
1190	 grey	-0.11469207	-0.6404115
1191	 grief	-2.0901842	-14.203878
1192	 grin	-1.0581809	-5.0679016
1193	 grinned	0.02761892	-0.2219766
1194	 grinning	-0.15545829	-0.92862505
1195	 grins	0.27159038	0.86995596
1196	 gross	-0.48269507	-2.065617
1197	 ground	-0.85479414	-4.08545
1198	 group	-0.5777753	-2.8118145
1199	 grow	-0.10139217	-0.61428976
1200	 growing	-0.30945492	-1.6388515
1201	 growl	0.057159774	-0.058224853
1202	 growled	-0.18468444	-0.9927567
1203	 growling	-0.34686014	-1.8954849
1204	 growls	0.17526373	0.6975648
1205	 grown	-0.18573909	-1.1125165
1206	 grumbled	-0.09419918	-0.73537314
1207	 grunt	-0.43404365	-2.3772104
1208	 grunted	-0.06155628	-0.47583988
1209	 gryphon	-1.2571317	-5.7651587
1210	 guard	-0.23539492	-1.4394331
1211	 guess	-0.3504909	-1.7977188
1212	 guessed	0.26067778	0.81237054
1213	 guests	-0.2473939	-1.2397957
1214	 guilt	-0.59740704	-2.988097
1215	 guinea-pig	-0.2233497	-1.0736724
1216	 guinea-pigs	-0.5652813	-2.6025543
1217	 gutenberg	-1.6683462	-7.313883
1218	 gutenberg-tm	-2.6954176	-11.56968
1219	 gutenberg.org	-0.0850137	-0.43225586
1220	 had	0.38432264	1.5096525
1221	 hadn	2.6371827	11.073855
1222	 hair	-0.30494335	-1.5357138
1223	 half	0.050534517	-0.024139954
1224	 half-past	0.012812635	-0.25367028
1225	 hall	-0.88742787	-4.1297464
1226	 hand	-0.3329311	-1.8360332
1227	 handed	-0.07299746	-0.6261697
1228	 hands	-0.36187795	-1.999307
1229	 handsome	-0.6603136	-3.0775023
1230	 handwriting	-0.36345392	-2.012345
1231	 hanging	-0.15261436	-0.7498815
1232	 happen	-0.36895275	-1.695473
1233	 happened	-0.31151763	-1.7387776
1234	 happening	-0.22914249	-1.3817055
1235	 happens	-0.026582144	-0.38375685
1236	 happy	-0.53472346	-2.5345104
1237	 hard	-0.16986181	-1.0812423
1238	 hardly	-0.070076816	-0.34716883
1239	 hare	-0.39556727	-1.9466231
1240	 harm	-0.21904944	-1.4326406
1241	 harmless	0.2344547	0.77747303
1242	 hart	-6.1222573E-4	-0.19787338
1243	 has	0.5202788	2.1171777
1244	 hasn	1.2573315	5.0283766
1245	 haste	-0.5260104	-2.7772734
1246	 hastily	0.019934475	-0.23301543
1247	 hat	-0.5999955	-2.8529346
1248	 hatching	0.66289467	2.6046972
1249	 hate	0.559976	2.0768607
1250	 hated	-0.07939619	-0.47221044
1251	 hatter	-1.1745137	-5.3431783
1252	 hatters	-0.101160474	-0.52544814
1253	 have	0.08326563	0.24083087
1254	 haven	2.4070415	10.258782
1255	 having	-0.3247017	-1.5576773
1256	 he	0.28344184	1.0692693
1257	 head	-0.45722112	-2.080665
1258	 heads	-0.478452	-2.435472
1259	 heap	-1.1407921	-5.2182636
1260	 hear	0.088144004	-0.007053284
1261	 heard	0.18511665	0.44572183
1262	 hearing	-0.10127194	-0.67110443
1263	 heart	-0.18294305	-0.89931214
1264	 hearth	-0.37723526	-2.0573611
1265	 hearthrug	0.15721694	-0.14802341
1266	 hearts	-0.9906687	-4.9167943
1267	 heavy	-0.18688136	-0.8810728
1268	 hedge	-1.4753644	-6.7194815
1269	 hedgehog	-0.7324551	-3.4117537
1270	 hedgehogs	-0.91228247	-4.0414886
1271	 hedges	-0.32516754	-1.6215783
1272	 heels	-0.08318491	-0.6887276
1273	 height	-0.19294542	-1.0141429
1274	 held	0.020072699	-0.32769603
1275	 help	0.028351381	-0.3200918
1276	 helped	0.18996654	0.6028627
1277	 helpless	-0.80807847	-3.7911775
1278	 her	-0.51784647	-2.442076
1279	 herald	-2.5419934	-23.746778
1280	 here	-0.1124952	-0.78896034
1281	 hers	-0.40973258	-2.1028912
1282	 herself	-0.3776913	-1.9612056
1283	 hid	0.09572181	0.12165495
1284	 hide	-0.07880598	-0.7799688
1285	 high	-0.4391675	-2.0237827
1286	 highest	-0.80289674	-3.4723184
1287	 him	-0.39072806	-1.7818071
1288	 himself	-0.3663171	-1.986999
1289	 hint	-0.90438795	-4.2176046
1290	 hippopotamus	-0.46176136	-2.6594126
1291	 his	-0.6129005	-2.7461772
1292	 hiss	-0.04958818	-0.2617847
1293	 histories	-0.35584524	-1.8771809
1294	 history	-0.6842016	-3.3664455
1295	 hit	0.41730818	1.4285743
1296	 hjckrrh	-0.034887064	-0.9636235
1297	 hm	-0.050553463	-0.82790965
1298	 hoarse	-0.27002618	-1.345899
1299	 hoarsely	0.11328906	0.25887263
1300	 hold	0.05316913	0.008531
1301	 holder	-0.33205318	-1.6618367
1302	 holding	-0.020915618	-0.7669366
1303	 holiday	-0.837628	-3.7850466
1304	 hollow	0.024291256	-0.1235807
1305	 home	-0.45216572	-2.0473728
1306	 honest	-0.2871435	-1.2646451
1307	 honour	-0.5098541	-2.2733939
1308	 hookah	-0.91414976	-4.1403074
1309	 hope	0.73416173	2.9265401
1310	 hoped	-0.016009076	-0.39048043
1311	 hopeful	-0.59137166	-2.7957637
1312	 hopeless	-0.08438714	-0.6084531
1313	 hoping	0.26195097	0.99514246
1314	 hot	-0.7249437	-3.3151333
1315	 hot-tempered	-0.2500446	-1.5087419
1316	 hour	-0.31426325	-1.5477115
1317	 hours	0.06434673	-0.054083537
1318	 house	-0.8954174	-4.2438803
1319	 housemaid	-0.5734158	-2.8054883
1320	 houses	-0.19046853	-0.9621773
1321	 how	0.37258583	1.3406324
1322	 however	9.252726E-4	-0.78417134
1323	 howled	0.4704506	1.9939884
1324	 howling	0.30329847	0.9677192
1325	 http	-0.51686054	-2.521894
1326	 humble	-0.5881836	-2.605074
1327	 humbly	-0.59113795	-2.7545204
1328	 hundred	-0.34790742	-1.5892876
1329	 hundreds	-1.0090545	-4.7304516
1330	 hung	-0.04286539	-0.13075943
1331	 hungry	-0.2719878	-1.6037842
1332	 hunting	-0.09164783	-0.72514176
1333	 hurried	-0.024336983	-0.18038516
1334	 hurriedly	0.030905098	0.040768392
1335	 hurry	-0.703825	-3.238413
1336	 hurrying	0.3367339	1.1349757
1337	 hurt	-0.10127965	-0.6773131
1338	 hush	0.0828635	-0.32138497
1339	 hypertext	-0.2771504	-1.3140253
1340	 i	0.50472945	1.9932024
1341	 idea	-0.25563237	-1.4352177
1342	 identification	-0.2516077	-1.1095097
1343	 identify	-1.7838808	-10.14864
1344	 idiot	-0.03708285	-0.885201
1345	 idiotic	-0.22700718	-0.93591756
1346	 if	0.552744	2.0947676
1347	 ignorant	-0.66839236	-3.079581
1348	 ii	-0.41426113	-2.135624
1349	 iii	-0.45751545	-2.3050523
1350	 ill	-0.56236446	-2.8250358
1351	 imagine	0.17187716	0.49114338
1352	 imitated	-0.1292062	-0.6014343
1353	 immediate	-0.44030148	-1.9184294
1354	 immediately	-0.2141275	-0.91231793
1355	 immense	-0.19886267	-0.7640741
1356	 impatient	-0.5836073	-2.7299876
1357	 impatiently	-0.31940135	-1.4485028
1358	 impertinent	-0.46742266	-2.6052594
1359	 implied	-0.12444546	-0.6334241
1360	 important	-0.06623448	-0.5616807
1361	 imposed	0.16235267	0.5241073
1362	 impossible	-0.25036564	-1.5520695
1363	 improve	0.09360714	0.20614761
1364	 in	0.44696915	1.7728344
1365	 inaccurate	0.38522428	1.09427
1366	 incessantly	0.3630432	1.4336103
1367	 inches	-0.35526615	-1.6075578
1368	 incidental	-0.14985079	-0.79450107
1369	 inclined	-0.0066782245	-0.35217556
1370	 include	0.3295319	1.1750548
1371	 included	-0.10712436	-0.67833114
1372	 includes	-0.017222628	-0.18468842
1373	 including	0.75418425	2.9866724
1374	 incomplete	28.894855	-0.56987894
1375	 increasing	-0.2035746	-1.3615052
1376	 indeed	-0.21578923	-1.1756297
1377	 indemnify	0.13037317	-0.052272845
1378	 indemnity	0.98753035	3.8725736
1379	 indicate	0.47945493	1.6525041
1380	 indicating	0.25204003	0.99113375
1381	 indignant	0.06835355	0.01363088
1382	 indignantly	-0.10872625	-1.0250584
1383	 indirect	28.890907	-1.1440523
1384	 indirectly	-0.29034886	-1.5388633
1385	 individual	-0.8352452	-3.8568892
1386	 information	0.010811101	-0.066170976
1387	 infringement	-0.24827537	-1.2420571
1388	 injure	0.38170087	1.5216095
1389	 ink	-2.2785187	-11.187086
1390	 inkstand	-0.30916053	-1.6139581
1391	 inquired	0.8135477	2.91957
1392	 inquisitively	-0.46766692	-2.1928914
1393	 inside	-0.30879068	-1.5239035
1394	 insolence	-1.4539073	-6.5340667
1395	 instance	-0.63453627	-3.1851509
